rapport,code,impot,forme,libelle,annee,montant_MDT,valorise,libelle_fr,forme_fr
LF2021,223300436,tva,Exonération,"Exonération de la taxe sur la valeur ajoutée due aux prestations de services de transport aérien, maritime et routier",2018,,False,"Exonération de la taxe sur la valeur ajoutée due aux prestations de services de transport aérien, maritime et routier",Exonération
LF2021,223300436,tva,Exonération,"Exonération de la taxe sur la valeur ajoutée due aux prestations de services de transport aérien, maritime et routier",2019,,False,"Exonération de la taxe sur la valeur ajoutée due aux prestations de services de transport aérien, maritime et routier",Exonération
LF2021,223300437,tva,Exonération,Exonération de la taxe sur la valeur ajoutée due aux prestations de services de la location de locaux d'habitation non meublés ainsi que la location d'autres immeubles effectuée par les collectivités locales et les personnes physiques non soumises à la taxe sur la valeur ajoutée selon le régime réel au titre d'une autre activité et la location des locaux meublés destinés à l'hébergement des étudiants,2017,,False,Exonération de la taxe sur la valeur ajoutée due aux prestations de services de la location de locaux d'habitation non meublés ainsi que la location d'autres immeubles effectuée par les collectivités locales et les personnes physiques non soumises à la taxe sur la valeur ajoutée selon le régime réel au titre d'une autre activité et la location des locaux meublés destinés à l'hébergement des étudiants,Exonération
LF2021,223300437,tva,Exonération,Exonération de la taxe sur la valeur ajoutée due aux prestations de services de la location de locaux d'habitation non meublés ainsi que la location d'autres immeubles effectuée par les collectivités locales et les personnes physiques non soumises à la taxe sur la valeur ajoutée selon le régime réel au titre d'une autre activité et la location des locaux meublés destinés à l'hébergement des étudiants,2018,,False,Exonération de la taxe sur la valeur ajoutée due aux prestations de services de la location de locaux d'habitation non meublés ainsi que la location d'autres immeubles effectuée par les collectivités locales et les personnes physiques non soumises à la taxe sur la valeur ajoutée selon le régime réel au titre d'une autre activité et la location des locaux meublés destinés à l'hébergement des étudiants,Exonération
LF2021,223300437,tva,Exonération,Exonération de la taxe sur la valeur ajoutée due aux prestations de services de la location de locaux d'habitation non meublés ainsi que la location d'autres immeubles effectuée par les collectivités locales et les personnes physiques non soumises à la taxe sur la valeur ajoutée selon le régime réel au titre d'une autre activité et la location des locaux meublés destinés à l'hébergement des étudiants,2019,,False,Exonération de la taxe sur la valeur ajoutée due aux prestations de services de la location de locaux d'habitation non meublés ainsi que la location d'autres immeubles effectuée par les collectivités locales et les personnes physiques non soumises à la taxe sur la valeur ajoutée selon le régime réel au titre d'une autre activité et la location des locaux meublés destinés à l'hébergement des étudiants,Exonération
LF2021,223300438,tva,Exonération,Exonération de la taxe sur la valeur ajoutée due sur les commissions et les intérêts bancaire,2017,,False,Exonération de la taxe sur la valeur ajoutée due sur les commissions et les intérêts bancaire,Exonération
LF2021,223300438,tva,Exonération,Exonération de la taxe sur la valeur ajoutée due sur les commissions et les intérêts bancaire,2018,,False,Exonération de la taxe sur la valeur ajoutée due sur les commissions et les intérêts bancaire,Exonération
LF2021,223300438,tva,Exonération,Exonération de la taxe sur la valeur ajoutée due sur les commissions et les intérêts bancaire,2019,,False,Exonération de la taxe sur la valeur ajoutée due sur les commissions et les intérêts bancaire,Exonération
LF2021,223300439,tva,Exonération,"Exonération de la taxe sur la valeur ajoutée due au titre de la plus value au titre des opérations réalisées par les établissements de crédit dans le cadre des contrats de vente murabaha, de vente salam et d'istisna",2017,,False,"Exonération de la taxe sur la valeur ajoutée due au titre de la plus value au titre des opérations réalisées par les établissements de crédit dans le cadre des contrats de vente murabaha, de vente salam et d'istisna",Exonération
LF2021,223300439,tva,Exonération,"Exonération de la taxe sur la valeur ajoutée due au titre de la plus value au titre des opérations réalisées par les établissements de crédit dans le cadre des contrats de vente murabaha, de vente salam et d'istisna",2018,,False,"Exonération de la taxe sur la valeur ajoutée due au titre de la plus value au titre des opérations réalisées par les établissements de crédit dans le cadre des contrats de vente murabaha, de vente salam et d'istisna",Exonération
LF2021,223300439,tva,Exonération,"Exonération de la taxe sur la valeur ajoutée due au titre de la plus value au titre des opérations réalisées par les établissements de crédit dans le cadre des contrats de vente murabaha, de vente salam et d'istisna",2019,,False,"Exonération de la taxe sur la valeur ajoutée due au titre de la plus value au titre des opérations réalisées par les établissements de crédit dans le cadre des contrats de vente murabaha, de vente salam et d'istisna",Exonération
LF2021,223300440,tva,Exonération,Exonération de la taxe sur la valeur ajoutée due aux prestations de services postaux,2017,,False,Exonération de la taxe sur la valeur ajoutée due aux prestations de services postaux,Exonération
LF2021,223300440,tva,Exonération,Exonération de la taxe sur la valeur ajoutée due aux prestations de services postaux,2018,,False,Exonération de la taxe sur la valeur ajoutée due aux prestations de services postaux,Exonération
LF2021,223300440,tva,Exonération,Exonération de la taxe sur la valeur ajoutée due aux prestations de services postaux,2019,,False,Exonération de la taxe sur la valeur ajoutée due aux prestations de services postaux,Exonération
LF2021,223300441,tva,Exonération,Exonération de la taxe sur la valeur ajoutée due aux prestations de services de la protection de l'environnement,2017,,False,Exonération de la taxe sur la valeur ajoutée due aux prestations de services de la protection de l'environnement,Exonération
LF2021,223300441,tva,Exonération,Exonération de la taxe sur la valeur ajoutée due aux prestations de services de la protection de l'environnement,2018,,False,Exonération de la taxe sur la valeur ajoutée due aux prestations de services de la protection de l'environnement,Exonération
LF2021,223300441,tva,Exonération,Exonération de la taxe sur la valeur ajoutée due aux prestations de services de la protection de l'environnement,2019,,False,Exonération de la taxe sur la valeur ajoutée due aux prestations de services de la protection de l'environnement,Exonération
LF2021,224300901,tva,Déduction,"Déduction des montants relatifs aux opérations d’inscription et de réinscription aux écoles primaires, collèges et établissements secondaires par les opérateurs des réseaux de télécommunication",2017,,False,"Déduction des montants relatifs aux opérations d’inscription et de réinscription aux écoles primaires, collèges et établissements secondaires par les opérateurs des réseaux de télécommunication",Déduction
LF2021,224300901,tva,Déduction,"Déduction des montants relatifs aux opérations d’inscription et de réinscription aux écoles primaires, collèges et établissements secondaires par les opérateurs des réseaux de télécommunication",2018,,False,"Déduction des montants relatifs aux opérations d’inscription et de réinscription aux écoles primaires, collèges et établissements secondaires par les opérateurs des réseaux de télécommunication",Déduction
LF2021,224300901,tva,Déduction,"Déduction des montants relatifs aux opérations d’inscription et de réinscription aux écoles primaires, collèges et établissements secondaires par les opérateurs des réseaux de télécommunication",2019,,False,"Déduction des montants relatifs aux opérations d’inscription et de réinscription aux écoles primaires, collèges et établissements secondaires par les opérateurs des réseaux de télécommunication",Déduction
